,Label
993,NonEB
5590,EB
11535,EB
1240,NonEB
7982,EB
10298,EB
7120,EB
11691,EB
632,NonEB
5256,EB
13083,EB
13490,EB
8339,EB
13177,EB
4674,NonEB
6494,EB
5960,EB
68,NonEB
5418,EB
7536,EB
362,NonEB
5853,EB
10148,EB
415,NonEB
2331,NonEB
11019,EB
5310,EB
10282,EB
11183,EB
11102,EB
9253,EB
2348,NonEB
13559,EB
2305,NonEB
4378,NonEB
13225,EB
5143,NonEB
6566,EB
3968,NonEB
10774,EB
3459,NonEB
5522,EB
11115,EB
12550,EB
5268,EB
7605,EB
4556,NonEB
740,NonEB
3551,NonEB
9831,EB
10457,EB
13655,EB
98,NonEB
11777,EB
13611,EB
1499,NonEB
145,NonEB
11868,EB
10959,EB
10655,EB
7369,EB
8591,EB
1504,NonEB
2706,NonEB
11029,EB
4277,NonEB
9706,EB
3304,NonEB
4970,NonEB
9912,EB
8961,EB
12493,EB
12305,EB
410,NonEB
6462,EB
2273,NonEB
8163,EB
5964,EB
5653,EB
1511,NonEB
8297,EB
10998,EB
6983,EB
9619,EB
177,NonEB
12613,EB
13069,EB
6612,EB
2989,NonEB
7320,EB
11434,EB
13029,EB
8129,EB
3794,NonEB
12222,EB
6732,EB
323,NonEB
5142,NonEB
9930,EB
5567,EB
6192,EB
12062,EB
11452,EB
2328,NonEB
2782,NonEB
7138,EB
12362,EB
1307,NonEB
7557,EB
8312,EB
2258,NonEB
8646,EB
10920,EB
4690,NonEB
5898,EB
2172,NonEB
3708,NonEB
11968,EB
12000,EB
6567,EB
8641,EB
12182,EB
4227,NonEB
2645,NonEB
6854,EB
1986,NonEB
4626,NonEB
11721,EB
6193,EB
11828,EB
4001,NonEB
7117,EB
1008,NonEB
11680,EB
8558,EB
12519,EB
7258,EB
550,NonEB
6220,EB
895,NonEB
3156,NonEB
9792,EB
1043,NonEB
10973,EB
12923,EB
8535,EB
9973,EB
3666,NonEB
3040,NonEB
5044,NonEB
13722,EB
655,NonEB
13064,EB
4612,NonEB
13264,EB
9918,EB
7756,EB
13769,EB
12444,EB
4017,NonEB
5364,EB
9645,EB
6379,EB
5942,EB
1376,NonEB
7505,EB
6186,EB
8261,EB
6680,EB
8286,EB
8212,EB
1544,NonEB
7155,EB
10534,EB
3930,NonEB
11582,EB
8657,EB
10812,EB
6490,EB
7362,EB
2413,NonEB
12778,EB
156,NonEB
8301,EB
8015,EB
10100,EB
9785,EB
6675,EB
9244,EB
5880,EB
7436,EB
6024,EB
7571,EB
7964,EB
37,NonEB
12870,EB
8937,EB
13443,EB
13045,EB
3048,NonEB
5702,EB
9126,EB
10549,EB
7098,EB
6918,EB
4913,NonEB
1848,NonEB
6079,EB
8287,EB
8533,EB
546,NonEB
13257,EB
1645,NonEB
9572,EB
3490,NonEB
13296,EB
2162,NonEB
5125,NonEB
9649,EB
8708,EB
1227,NonEB
530,NonEB
12278,EB
7833,EB
1826,NonEB
6634,EB
11281,EB
5019,NonEB
11159,EB
3849,NonEB
5286,EB
13298,EB
6447,EB
443,NonEB
9333,EB
4260,NonEB
13705,EB
8738,EB
554,NonEB
10064,EB
1669,NonEB
1110,NonEB
4127,NonEB
4122,NonEB
3068,NonEB
2151,NonEB
3905,NonEB
2631,NonEB
1707,NonEB
4192,NonEB
7879,EB
3474,NonEB
10478,EB
9492,EB
9359,EB
8487,EB
4729,NonEB
1353,NonEB
7768,EB
12282,EB
547,NonEB
9233,EB
13547,EB
9704,EB
1063,NonEB
7165,EB
10431,EB
4855,NonEB
7621,EB
6967,EB
9733,EB
91,NonEB
2533,NonEB
9677,EB
6569,EB
22,NonEB
2317,NonEB
3537,NonEB
12377,EB
4949,NonEB
13545,EB
5586,EB
9710,EB
79,NonEB
8932,EB
1354,NonEB
5482,EB
8477,EB
2642,NonEB
5762,EB
1917,NonEB
6613,EB
5921,EB
12082,EB
4866,NonEB
3467,NonEB
3593,NonEB
7025,EB
4030,NonEB
11850,EB
11550,EB
10299,EB
4161,NonEB
11169,EB
9680,EB
9435,EB
7914,EB
1456,NonEB
7559,EB
2694,NonEB
6699,EB
13495,EB
12170,EB
11816,EB
13036,EB
6355,EB
12987,EB
12487,EB
12656,EB
5137,NonEB
5619,EB
9288,EB
12836,EB
6003,EB
8310,EB
10342,EB
2952,NonEB
96,NonEB
1328,NonEB
2155,NonEB
11659,EB
1657,NonEB
12106,EB
6746,EB
1824,NonEB
6483,EB
11454,EB
843,NonEB
3876,NonEB
9481,EB
9293,EB
7528,EB
12909,EB
4015,NonEB
6352,EB
3055,NonEB
6002,EB
7144,EB
7367,EB
3585,NonEB
7059,EB
5452,EB
9238,EB
7651,EB
6995,EB
9860,EB
10531,EB
1322,NonEB
4197,NonEB
11932,EB
8941,EB
166,NonEB
6491,EB
270,NonEB
6833,EB
178,NonEB
882,NonEB
9438,EB
13146,EB
2898,NonEB
10688,EB
5513,EB
417,NonEB
3869,NonEB
6843,EB
5961,EB
13098,EB
6235,EB
340,NonEB
13735,EB
8202,EB
2663,NonEB
6590,EB
5813,EB
9922,EB
9145,EB
1528,NonEB
11376,EB
2134,NonEB
1422,NonEB
8363,EB
5338,EB
13282,EB
11523,EB
9246,EB
6086,EB
2724,NonEB
925,NonEB
10326,EB
730,NonEB
1981,NonEB
1567,NonEB
4272,NonEB
4333,NonEB
10566,EB
12164,EB
465,NonEB
6,NonEB
11435,EB
13330,EB
9594,EB
2149,NonEB
12876,EB
5479,EB
9595,EB
10331,EB
5406,EB
5263,EB
5045,NonEB
10447,EB
10733,EB
8146,EB
11808,EB
10709,EB
12102,EB
11038,EB
7082,EB
834,NonEB
1560,NonEB
11255,EB
1740,NonEB
5042,NonEB
3425,NonEB
3886,NonEB
10394,EB
9392,EB
9618,EB
13619,EB
743,NonEB
13523,EB
8754,EB
6644,EB
11274,EB
9801,EB
10818,EB
3179,NonEB
12865,EB
646,NonEB
9521,EB
10826,EB
7371,EB
5998,EB
11334,EB
3766,NonEB
660,NonEB
8873,EB
7999,EB
2131,NonEB
9035,EB
3664,NonEB
8472,EB
8822,EB
2248,NonEB
4755,NonEB
187,NonEB
2019,NonEB
2527,NonEB
10662,EB
13014,EB
235,NonEB
3632,NonEB
6605,EB
3270,NonEB
12968,EB
10788,EB
3457,NonEB
7158,EB
13569,EB
1993,NonEB
441,NonEB
1012,NonEB
3726,NonEB
12931,EB
8727,EB
9386,EB
1004,NonEB
1091,NonEB
228,NonEB
5562,EB
5347,EB
18,NonEB
4588,NonEB
5669,EB
4466,NonEB
1620,NonEB
6778,EB
9193,EB
10159,EB
9416,EB
7553,EB
2986,NonEB
10537,EB
4334,NonEB
13541,EB
6040,EB
11392,EB
5829,EB
11160,EB
1259,NonEB
565,NonEB
2125,NonEB
8197,EB
10944,EB
3661,NonEB
537,NonEB
6136,EB
9285,EB
10368,EB
1062,NonEB
8921,EB
6579,EB
13409,EB
10943,EB
1321,NonEB
11130,EB
8717,EB
8814,EB
5024,NonEB
4074,NonEB
10217,EB
2532,NonEB
7072,EB
3501,NonEB
8189,EB
1220,NonEB
909,NonEB
12366,EB
9755,EB
4103,NonEB
13072,EB
13729,EB
10036,EB
9731,EB
7421,EB
2872,NonEB
9976,EB
6382,EB
7068,EB
1093,NonEB
3553,NonEB
9514,EB
6321,EB
5236,EB
6410,EB
2173,NonEB
13425,EB
1608,NonEB
557,NonEB
8379,EB
6148,EB
10081,EB
7487,EB
1224,NonEB
278,NonEB
219,NonEB
8176,EB
3264,NonEB
10576,EB
1425,NonEB
12891,EB
4130,NonEB
13188,EB
2399,NonEB
4784,NonEB
7882,EB
3602,NonEB
11852,EB
4084,NonEB
5079,NonEB
5747,EB
672,NonEB
4107,NonEB
4818,NonEB
5283,EB
12012,EB
8311,EB
8579,EB
11200,EB
3750,NonEB
10180,EB
13157,EB
9286,EB
10411,EB
9824,EB
932,NonEB
10170,EB
394,NonEB
1936,NonEB
7471,EB
6976,EB
2677,NonEB
380,NonEB
3988,NonEB
7163,EB
6838,EB
10510,EB
12412,EB
7750,EB
3132,NonEB
12017,EB
1070,NonEB
8466,EB
365,NonEB
10096,EB
2004,NonEB
2161,NonEB
3788,NonEB
1622,NonEB
12579,EB
9510,EB
13739,EB
10289,EB
676,NonEB
4602,NonEB
2112,NonEB
7929,EB
12503,EB
3599,NonEB
13159,EB
3807,NonEB
8581,EB
10433,EB
1085,NonEB
6152,EB
1911,NonEB
8337,EB
9964,EB
6702,EB
1100,NonEB
5560,EB
12135,EB
13212,EB
10245,EB
9128,EB
10437,EB
6154,EB
12390,EB
5980,EB
2748,NonEB
7240,EB
2220,NonEB
12995,EB
4211,NonEB
3334,NonEB
7391,EB
11767,EB
12575,EB
10499,EB
5377,EB
7653,EB
873,NonEB
9985,EB
3260,NonEB
5849,EB
13240,EB
1348,NonEB
1598,NonEB
9646,EB
11515,EB
6065,EB
13548,EB
1389,NonEB
9313,EB
13076,EB
12081,EB
256,NonEB
2880,NonEB
13731,EB
6309,EB
11372,EB
10906,EB
6636,EB
3970,NonEB
6013,EB
10101,EB
1263,NonEB
6310,EB
13521,EB
2093,NonEB
190,NonEB
2746,NonEB
11303,EB
5317,EB
1167,NonEB
2212,NonEB
8048,EB
6927,EB
2423,NonEB
10769,EB
3218,NonEB
1055,NonEB
7698,EB
5495,EB
8475,EB
4032,NonEB
8594,EB
9953,EB
1583,NonEB
11558,EB
12796,EB
8978,EB
4486,NonEB
10984,EB
1537,NonEB
2249,NonEB
4225,NonEB
3072,NonEB
8504,EB
284,NonEB
7609,EB
6127,EB
3338,NonEB
9477,EB
919,NonEB
13636,EB
13679,EB
2556,NonEB
3853,NonEB
9702,EB
1636,NonEB
13040,EB
10759,EB
11635,EB
3607,NonEB
8972,EB
4398,NonEB
4846,NonEB
8264,EB
6754,EB
4091,NonEB
10204,EB
1174,NonEB
11215,EB
2068,NonEB
6821,EB
11615,EB
10040,EB
2727,NonEB
10750,EB
9693,EB
12866,EB
7535,EB
8030,EB
3127,NonEB
3070,NonEB
2954,NonEB
11041,EB
6975,EB
9931,EB
6383,EB
12682,EB
97,NonEB
9213,EB
1808,NonEB
8655,EB
1316,NonEB
3498,NonEB
13224,EB
5435,EB
5492,EB
10462,EB
308,NonEB
8210,EB
8282,EB
11077,EB
5604,EB
281,NonEB
6643,EB
6508,EB
8783,EB
5532,EB
11575,EB
7888,EB
6270,EB
1875,NonEB
10787,EB
10497,EB
10395,EB
9296,EB
6849,EB
13738,EB
6366,EB
9017,EB
11141,EB
8465,EB
3342,NonEB
6409,EB
5475,EB
1540,NonEB
4536,NonEB
9563,EB
12429,EB
13095,EB
5996,EB
4427,NonEB
7032,EB
8823,EB
11604,EB
4962,NonEB
12542,EB
9986,EB
5249,EB
3368,NonEB
714,NonEB
2344,NonEB
6249,EB
13488,EB
10005,EB
9544,EB
5120,NonEB
1681,NonEB
1779,NonEB
1165,NonEB
148,NonEB
13293,EB
9647,EB
424,NonEB
10313,EB
9598,EB
6078,EB
7708,EB
3966,NonEB
9339,EB
10175,EB
8201,EB
9309,EB
1495,NonEB
12516,EB
9873,EB
4051,NonEB
12337,EB
3151,NonEB
6016,EB
4411,NonEB
11232,EB
10459,EB
4308,NonEB
5179,NonEB
9661,EB
5424,EB
9683,EB
7788,EB
867,NonEB
12215,EB
8617,EB
4020,NonEB
12926,EB
12252,EB
3246,NonEB
8294,EB
12835,EB
402,NonEB
1034,NonEB
12259,EB
4822,NonEB
5922,EB
11503,EB
10275,EB
3470,NonEB
8180,EB
7874,EB
319,NonEB
13644,EB
785,NonEB
7203,EB
9365,EB
5386,EB
1900,NonEB
6958,EB
9967,EB
6992,EB
4310,NonEB
6188,EB
8647,EB
1398,NonEB
8164,EB
3776,NonEB
12050,EB
1661,NonEB
12632,EB
6932,EB
2557,NonEB
13609,EB
3543,NonEB
5894,EB
1978,NonEB
6286,EB
1811,NonEB
9323,EB
324,NonEB
11685,EB
2775,NonEB
13467,EB
10129,EB
4047,NonEB
3075,NonEB
301,NonEB
12953,EB
5412,EB
12925,EB
13616,EB
9920,EB
4952,NonEB
9644,EB
11704,EB
6688,EB
9915,EB
1788,NonEB
13295,EB
8326,EB
9786,EB
8930,EB
1525,NonEB
12748,EB
8076,EB
8483,EB
8218,EB
13131,EB
8155,EB
4908,NonEB
10006,EB
9446,EB
11755,EB
6350,EB
10625,EB
6841,EB
13104,EB
991,NonEB
9548,EB
7948,EB
8228,EB
8231,EB
10691,EB
13288,EB
5617,EB
11885,EB
12934,EB
12939,EB
13685,EB
4554,NonEB
4300,NonEB
1005,NonEB
6356,EB
2456,NonEB
10501,EB
29,NonEB
13427,EB
11222,EB
6169,EB
773,NonEB
10405,EB
12770,EB
11217,EB
3754,NonEB
152,NonEB
1186,NonEB
1368,NonEB
6784,EB
943,NonEB
4625,NonEB
2608,NonEB
4598,NonEB
13311,EB
6153,EB
9591,EB
4696,NonEB
2286,NonEB
10250,EB
2085,NonEB
1741,NonEB
12753,EB
4357,NonEB
5181,NonEB
10966,EB
11106,EB
5703,EB
11516,EB
8642,EB
516,NonEB
13310,EB
9205,EB
5409,EB
8590,EB
3634,NonEB
1530,NonEB
54,NonEB
11703,EB
4520,NonEB
4861,NonEB
6889,EB
5949,EB
5872,EB
12363,EB
1210,NonEB
10981,EB
1573,NonEB
6296,EB
13586,EB
4893,NonEB
13336,EB
7119,EB
6624,EB
11747,EB
9519,EB
2757,NonEB
5016,NonEB
12553,EB
5526,EB
2735,NonEB
11976,EB
2823,NonEB
13630,EB
12085,EB
11210,EB
216,NonEB
13065,EB
1489,NonEB
10632,EB
673,NonEB
6175,EB
12372,EB
5563,EB
2153,NonEB
5284,EB
8547,EB
12312,EB
907,NonEB
3916,NonEB
2633,NonEB
5348,EB
6263,EB
1472,NonEB
12824,EB
4052,NonEB
12652,EB
9483,EB
3919,NonEB
9427,EB
11273,EB
2655,NonEB
4844,NonEB
4349,NonEB
9470,EB
9464,EB
5684,EB
2564,NonEB
3093,NonEB
3104,NonEB
1390,NonEB
5879,EB
3855,NonEB
9508,EB
1557,NonEB
12562,EB
8267,EB
2410,NonEB
10067,EB
3880,NonEB
7578,EB
12738,EB
2951,NonEB
3953,NonEB
5242,EB
374,NonEB
13662,EB
9914,EB
12038,EB
11389,EB
5361,EB
9534,EB
8067,EB
13155,EB
2475,NonEB
4386,NonEB
11121,EB
6391,EB
8495,EB
2218,NonEB
7116,EB
13524,EB
5551,EB
4394,NonEB
85,NonEB
9780,EB
13222,EB
4195,NonEB
12783,EB
5826,EB
6810,EB
11020,EB
7965,EB
2295,NonEB
8369,EB
4711,NonEB
11945,EB
10358,EB
13133,EB
1563,NonEB
7738,EB
9167,EB
11867,EB
3422,NonEB
2421,NonEB
9180,EB
10949,EB
6074,EB
12124,EB
3382,NonEB
10877,EB
1467,NonEB
11969,EB
3198,NonEB
1367,NonEB
12063,EB
5029,NonEB
10573,EB
7926,EB
2660,NonEB
12463,EB
9907,EB
8936,EB
3115,NonEB
1090,NonEB
4987,NonEB
12617,EB
8550,EB
12776,EB
10305,EB
10642,EB
2446,NonEB
499,NonEB
12036,EB
10097,EB
7223,EB
7238,EB
11567,EB
9415,EB
9157,EB
13170,EB
4304,NonEB
8758,EB
8929,EB
3924,NonEB
3783,NonEB
7846,EB
3517,NonEB
9260,EB
1092,NonEB
5668,EB
2274,NonEB
1810,NonEB
976,NonEB
2111,NonEB
13741,EB
13364,EB
8649,EB
2540,NonEB
8021,EB
10669,EB
3734,NonEB
6031,EB
1094,NonEB
12825,EB
6897,EB
3610,NonEB
7891,EB
69,NonEB
6275,EB
6396,EB
206,NonEB
10019,EB
4680,NonEB
7377,EB
1962,NonEB
9014,EB
1827,NonEB
204,NonEB
7714,EB
5160,NonEB
2786,NonEB
2430,NonEB
9196,EB
5602,EB
5696,EB
4759,NonEB
7667,EB
2280,NonEB
9957,EB
3366,NonEB
8548,EB
990,NonEB
12330,EB
7271,EB
640,NonEB
6061,EB
10473,EB
11983,EB
11439,EB
2163,NonEB
4341,NonEB
1658,NonEB
8118,EB
10438,EB
8094,EB
897,NonEB
6106,EB
6631,EB
2955,NonEB
10425,EB
12030,EB
6316,EB
10079,EB
12230,EB
2098,NonEB
2888,NonEB
2561,NonEB
10623,EB
8364,EB
3576,NonEB
1223,NonEB
12428,EB
4068,NonEB
1857,NonEB
916,NonEB
2194,NonEB
2231,NonEB
11854,EB
2148,NonEB
11648,EB
9642,EB
3254,NonEB
6962,EB
1377,NonEB
4346,NonEB
3559,NonEB
9992,EB
13190,EB
568,NonEB
2429,NonEB
311,NonEB
2963,NonEB
10259,EB
7506,EB
339,NonEB
147,NonEB
142,NonEB
13099,EB
9143,EB
4148,NonEB
2034,NonEB
3079,NonEB
8925,EB
1221,NonEB
9685,EB
8903,EB
10311,EB
5824,EB
5013,NonEB
11619,EB
3662,NonEB
3201,NonEB
2563,NonEB
8214,EB
5107,NonEB
6873,EB
9003,EB
12916,EB
5325,EB
3604,NonEB
6174,EB
13194,EB
422,NonEB
6369,EB
851,NonEB
13640,EB
10546,EB
7504,EB
0,NonEB
654,NonEB
10590,EB
2104,NonEB
9819,EB
8359,EB
58,NonEB
65,NonEB
6766,EB
10562,EB
5066,NonEB
165,NonEB
10455,EB
715,NonEB
1959,NonEB
7027,EB
8335,EB
6288,EB
2433,NonEB
1074,NonEB
4643,NonEB
9815,EB
9422,EB
10989,EB
12924,EB
10385,EB
342,NonEB
8195,EB
12007,EB
1597,NonEB
8959,EB
5345,EB
12801,EB
198,NonEB
12929,EB
13697,EB
6025,EB
11009,EB
7866,EB
478,NonEB
4222,NonEB
6654,EB
1118,NonEB
12966,EB
12615,EB
13059,EB
6528,EB
4209,NonEB
5838,EB
10030,EB
8001,EB
6135,EB
8589,EB
7946,EB
7319,EB
12006,EB
11371,EB
1197,NonEB
5656,EB
2526,NonEB
5509,EB
8755,EB
8523,EB
11475,EB
11513,EB
3823,NonEB
10471,EB
4365,NonEB
1324,NonEB
167,NonEB
1933,NonEB
11967,EB
5936,EB
7071,EB
7000,EB
3870,NonEB
8390,EB
3261,NonEB
11671,EB
9768,EB
7607,EB
12433,EB
5233,EB
4188,NonEB
11152,EB
6946,EB
1173,NonEB
2342,NonEB
2780,NonEB
10883,EB
4075,NonEB
5603,EB
6029,EB
13512,EB
13711,EB
1497,NonEB
13192,EB
1664,NonEB
1374,NonEB
11224,EB
13227,EB
8740,EB
5088,NonEB
10241,EB
6465,EB
6278,EB
9904,EB
11478,EB
9491,EB
11869,EB
13031,EB
12626,EB
10215,EB
11461,EB
3679,NonEB
2988,NonEB
11170,EB
10717,EB
8835,EB
161,NonEB
12101,EB
10838,EB
12194,EB
6984,EB
1160,NonEB
11977,EB
6986,EB
3771,NonEB
6265,EB
9783,EB
10926,EB
13015,EB
6862,EB
7466,EB
6194,EB
9049,EB
9987,EB
4381,NonEB
1650,NonEB
9886,EB
7691,EB
6159,EB
6617,EB
2146,NonEB
8782,EB
12158,EB
1372,NonEB
9417,EB
7739,EB
6070,EB
11962,EB
7186,EB
13499,EB
6330,EB
3242,NonEB
9104,EB
230,NonEB
5930,EB
243,NonEB
5288,EB
12862,EB
2434,NonEB
10257,EB
2380,NonEB
6753,EB
11666,EB
9505,EB
10108,EB
3982,NonEB
11597,EB
10854,EB
2096,NonEB
10443,EB
9012,EB
1318,NonEB
4034,NonEB
1980,NonEB
13695,EB
3176,NonEB
6816,EB
13440,EB
1430,NonEB
113,NonEB
6069,EB
10155,EB
6367,EB
4797,NonEB
8904,EB
5050,NonEB
9888,EB
12246,EB
7372,EB
4416,NonEB
11127,EB
3203,NonEB
6708,EB
1266,NonEB
7453,EB
9630,EB
3001,NonEB
4178,NonEB
1396,NonEB
11775,EB
1379,NonEB
4155,NonEB
3561,NonEB
12614,EB
2587,NonEB
12142,EB
8714,EB
12077,EB
6472,EB
3882,NonEB
2261,NonEB
8765,EB
1239,NonEB
10086,EB
5376,EB
1919,NonEB
1731,NonEB
1308,NonEB
3489,NonEB
7883,EB
9789,EB
2876,NonEB
11139,EB
4535,NonEB
4655,NonEB
10475,EB
5823,EB
1601,NonEB
13122,EB
5133,NonEB
11817,EB
10238,EB
6695,EB
11658,EB
11560,EB
11844,EB
4722,NonEB
3066,NonEB
7654,EB
10527,EB
5645,EB
12304,EB
7699,EB
3175,NonEB
3556,NonEB
8728,EB
2165,NonEB
12540,EB
9201,EB
9540,EB
5994,EB
7803,EB
894,NonEB
1585,NonEB
5661,EB
8943,EB
6923,EB
12219,EB
1363,NonEB
10296,EB
8136,EB
3815,NonEB
6790,EB
6602,EB
11754,EB
6802,EB
2690,NonEB
10639,EB
8858,EB
8482,EB
8749,EB
11941,EB
1342,NonEB
7017,EB
1109,NonEB
4016,NonEB
359,NonEB
4848,NonEB
4883,NonEB
9204,EB
6191,EB
606,NonEB
9588,EB
8893,EB
3689,NonEB
406,NonEB
6155,EB
1958,NonEB
7483,EB
9072,EB
7878,EB
5228,EB
7583,EB
5680,EB
4199,NonEB
3497,NonEB
4055,NonEB
2550,NonEB
9439,EB
13248,EB
4533,NonEB
8441,EB
6906,EB
1926,NonEB
2106,NonEB
9026,EB
3278,NonEB
2110,NonEB
10037,EB
6082,EB
12226,EB
10484,EB
9441,EB
6538,EB
11568,EB
249,NonEB
12353,EB
3340,NonEB
1712,NonEB
5161,NonEB
1656,NonEB
9533,EB
8485,EB
1527,NonEB
3655,NonEB
12098,EB
5979,EB
6395,EB
12735,EB
248,NonEB
8085,EB
11681,EB
9320,EB
12611,EB
7026,EB
5904,EB
9629,EB
3700,NonEB
7090,EB
7917,EB
9304,EB
3223,NonEB
11193,EB
13169,EB
2064,NonEB
13006,EB
12396,EB
6711,EB
80,NonEB
6464,EB
611,NonEB
4508,NonEB
7678,EB
8815,EB
12188,EB
6097,EB
11044,EB
5836,EB
8040,EB
9363,EB
4154,NonEB
1713,NonEB
13082,EB
11429,EB
7526,EB
7358,EB
11532,EB
8962,EB
11947,EB
1250,NonEB
3660,NonEB
11057,EB
581,NonEB
9799,EB
8907,EB
10268,EB
7479,EB
3465,NonEB
2980,NonEB
6818,EB
2436,NonEB
11859,EB
11323,EB
6261,EB
6277,EB
1635,NonEB
5357,EB
11800,EB
11569,EB
10255,EB
6036,EB
587,NonEB
12211,EB
11888,EB
7102,EB
125,NonEB
4120,NonEB
1553,NonEB
3225,NonEB
1568,NonEB
4859,NonEB
9257,EB
9469,EB
8101,EB
11095,EB
4137,NonEB
7073,EB
1217,NonEB
8435,EB
5968,EB
9091,EB
4060,NonEB
901,NonEB
12818,EB
12554,EB
8361,EB
8625,EB
7502,EB
8408,EB
4876,NonEB
13259,EB
10047,EB
8291,EB
8150,EB
8608,EB
4723,NonEB
6858,EB
11155,EB
1155,NonEB
4006,NonEB
7321,EB
11411,EB
3021,NonEB
1357,NonEB
4090,NonEB
11740,EB
5505,EB
11267,EB
4261,NonEB
3266,NonEB
10569,EB
9885,EB
1616,NonEB
10880,EB
1771,NonEB
4706,NonEB
10121,EB
5419,EB
10581,EB
5751,EB
3803,NonEB
2710,NonEB
10612,EB
4106,NonEB
953,NonEB
9075,EB
9040,EB
12789,EB
6305,EB
2525,NonEB
6993,EB
3846,NonEB
12969,EB
244,NonEB
3535,NonEB
13372,EB
9507,EB
3492,NonEB
12025,EB
3181,NonEB
2388,NonEB
8401,EB
1327,NonEB
2210,NonEB
7201,EB
4229,NonEB
12071,EB
5312,EB
2303,NonEB
4340,NonEB
8656,EB
5554,EB
2277,NonEB
2120,NonEB
1437,NonEB
10540,EB
298,NonEB
8316,EB
2327,NonEB
1784,NonEB
9739,EB
5892,EB
11565,EB
7191,EB
7386,EB
5643,EB
10698,EB
434,NonEB
3056,NonEB
8875,EB
3830,NonEB
5097,NonEB
13716,EB
8280,EB
2512,NonEB
2214,NonEB
6075,EB
8007,EB
6215,EB
13550,EB
728,NonEB
10450,EB
5511,EB
1761,NonEB
5313,EB
11433,EB
12958,EB
5239,EB
12221,EB
1789,NonEB
8736,EB
274,NonEB
10851,EB
11922,EB
9615,EB
2827,NonEB
3520,NonEB
9539,EB
5831,EB
995,NonEB
7051,EB
12237,EB
180,NonEB
3407,NonEB
3245,NonEB
8923,EB
12509,EB
11835,EB
11980,EB
1898,NonEB
1463,NonEB
5767,EB
5446,EB
6259,EB
3205,NonEB
7178,EB
13585,EB
9122,EB
10532,EB
12253,EB
12112,EB
13486,EB
12834,EB
13342,EB
4454,NonEB
9178,EB
9951,EB
8476,EB
4697,NonEB
366,NonEB
4712,NonEB
7895,EB
5472,EB
2576,NonEB
13567,EB
7033,EB
5523,EB
5287,EB
736,NonEB
2725,NonEB
11128,EB
8043,EB
191,NonEB
11460,EB
12092,EB
2907,NonEB
6963,EB
1655,NonEB
8107,EB
8246,EB
5910,EB
4419,NonEB
6463,EB
7297,EB
5778,EB
88,NonEB
12114,EB
6584,EB
9124,EB
11023,EB
451,NonEB
7934,EB
8009,EB
11917,EB
13629,EB
7795,EB
10817,EB
6429,EB
10579,EB
10220,EB
8938,EB
9773,EB
6533,EB
4934,NonEB
4352,NonEB
7100,EB
775,NonEB
8910,EB
9942,EB
1267,NonEB
11734,EB
5710,EB
10763,EB
13715,EB
3935,NonEB
915,NonEB
9426,EB
2599,NonEB
2271,NonEB
5640,EB
10513,EB
13656,EB
3010,NonEB
3589,NonEB
12389,EB
5190,NonEB
7202,EB
8087,EB
6832,EB
2600,NonEB
13664,EB
9498,EB
6435,EB
4621,NonEB
13369,EB
12669,EB
13366,EB
827,NonEB
2407,NonEB
1356,NonEB
6505,EB
6466,EB
7278,EB
3139,NonEB
10559,EB
384,NonEB
8232,EB
6698,EB
8468,EB
11940,EB
7431,EB
5145,NonEB
11948,EB
3273,NonEB
2259,NonEB
8010,EB
7820,EB
3698,NonEB
4036,NonEB
8167,EB
345,NonEB
10807,EB
9531,EB
9593,EB
13498,EB
13075,EB
7812,EB
7467,EB
11600,EB
12384,EB
2132,NonEB
1460,NonEB
7645,EB
10588,EB
12369,EB
5890,EB
501,NonEB
10553,EB
5574,EB
11021,EB
593,NonEB
6230,EB
3402,NonEB
1854,NonEB
2310,NonEB
12385,EB
11241,EB
10587,EB
2358,NonEB
9462,EB
9662,EB
1989,NonEB
7748,EB
5074,NonEB
13066,EB
8958,EB
10127,EB
8386,EB
8671,EB
2023,NonEB
5110,NonEB
13537,EB
10751,EB
4941,NonEB
8244,EB
8569,EB
10149,EB
7339,EB
1258,NonEB
8574,EB
11245,EB
8032,EB
6928,EB
8524,EB
8398,EB
5657,EB
2167,NonEB
11539,EB
10063,EB
6281,EB
2065,NonEB
3154,NonEB
11833,EB
10823,EB
4426,NonEB
7886,EB
3006,NonEB
3054,NonEB
3017,NonEB
2103,NonEB
1450,NonEB
1663,NonEB
3019,NonEB
4323,NonEB
820,NonEB
12334,EB
6488,EB
8729,EB
8698,EB
12466,EB
7204,EB
8600,EB
9766,EB
4932,NonEB
5122,NonEB
5367,EB
105,NonEB
4627,NonEB
12680,EB
5783,EB
2990,NonEB
1445,NonEB
8775,EB
9092,EB
131,NonEB
413,NonEB
1282,NonEB
2929,NonEB
4633,NonEB
9452,EB
6361,EB
1105,NonEB
6375,EB
2073,NonEB
7277,EB
9949,EB
11806,EB
7348,EB
11778,EB
1702,NonEB
13127,EB
1809,NonEB
10287,EB
11519,EB
11308,EB
12451,EB
1035,NonEB
13108,EB
9893,EB
440,NonEB
3804,NonEB
10045,EB
580,NonEB
5285,EB
5528,EB
6101,EB
12649,EB
3947,NonEB
4872,NonEB
10106,EB
1028,NonEB
3022,NonEB
3071,NonEB
9795,EB
6165,EB
12420,EB
4397,NonEB
13126,EB
2453,NonEB
629,NonEB
9883,EB
10398,EB
5,NonEB
1596,NonEB
6551,EB
7149,EB
8918,EB
12904,EB
1097,NonEB
